"scale_deg"	"mode"	"count"	"rule"	"step"
"II"	"major"	3.5290627721427246	"CFRule(diatonic_prep)"	70
"II"	"minor"	106.74732705138376	"CFRule(rule63)"	70
"II"	"minor"	26.612532568045317	"CFRule(diatonic_prep)"	70
"II"	"minor"	25.961942715669842	"CFRule(diatonic_subs)"	70
"II"	"minor"	10.12110042417254	"CFRule(dominant_prep)"	70
"II"	"minor"	7.241736957193021	"CFRule(modulation)"	70
"II"	"minor"	1.5605158183302787	"CFRule(prolongation)"	70
"III"	"major"	50.35131146814148	"CFRule(prolongation)"	70
"III"	"major"	34.53922066491099	"CFRule(rule48)"	70
"III"	"major"	4.0	"CFRule(diatonic_prep)"	70
"III"	"major"	1.7914067929776283	"CFRule(dominant_prep)"	70
"III"	"major"	1.2700868825225957	"CFRule(rule47)"	70
"III"	"major"	1.2334868862573631	"CFRule(modulation)"	70
"III"	"minor"	31.774471170138234	"CFRule(rule65)"	70
"III"	"minor"	31.324130787056347	"CFRule(rule64)"	70
"III"	"minor"	19.65640682243709	"CFRule(rule66)"	70
"III"	"minor"	8.4148146710907	"CFRule(prolongation)"	70
"III"	"minor"	5.411453019802479	"CFRule(diatonic_prep)"	70
"III"	"minor"	4.711140801786038	"CFRule(modulation)"	70
"III"	"minor"	3.9488341381625873	"CFRule(dominant_prep)"	70
"IV"	"major"	97.88089575036757	"CFRule(rule51)"	70
"IV"	"major"	78.67514638607467	"CFRule(rule49)"	70
"IV"	"major"	55.53150802062138	"CFRule(prolongation)"	70
"IV"	"major"	49.01079395528874	"CFRule(rule50)"	70
"IV"	"major"	33.960299078888504	"CFRule(dominant_prep)"	70
"IV"	"major"	6.293713698300559	"CFRule(modulation)"	70
"IV"	"minor"	66.13653530588226	"CFRule(rule67)"	70
"IV"	"minor"	38.86162857576431	"CFRule(rule68)"	70
"IV"	"minor"	27.147239505384817	"CFRule(dominant_prep)"	70
"IV"	"minor"	23.169876220697244	"CFRule(prolongation)"	70
"IV"	"minor"	14.850570155684984	"CFRule(modulation)"	70
"V"	"major"	348.9336745503389	"CFRule(rule53)"	70
"V"	"major"	189.252175432312	"CFRule(diatonic_prep)"	70
"V"	"major"	174.9505947964766	"CFRule(dominant_prep)"	70
"V"	"major"	147.60545510272368	"CFRule(rule82)"	70
"V"	"major"	99.08961278887895	"CFRule(prolongation)"	70
"V"	"major"	69.62913650437636	"CFRule(octa_dom_subs3)"	70
"V"	"major"	66.8007925971811	"CFRule(rule55)"	70
"V"	"major"	53.50231938439575	"CFRule(diatonic_subs)"	70
"V"	"major"	49.97256384683417	"CFRule(octa_dom_subs6)"	70
"V"	"major"	46.45821176407998	"CFRule(octa_dom_subs9)"	70
"V"	"major"	40.33081854477769	"CFRule(modulation)"	70
"V"	"major"	6.364016919394491	"CFRule(rule52)"	70
"V"	"major"	0.2	"CFRule(rule54)"	70
"V"	"minor"	143.21855173163408	"CFRule(rule72)"	70
"V"	"minor"	83.08149653540882	"CFRule(dominant_prep)"	70
"V"	"minor"	75.37931040690609	"CFRule(rule70)"	70
"V"	"minor"	71.27542244857582	"CFRule(diatonic_prep)"	70
"V"	"minor"	33.28031064207113	"CFRule(prolongation)"	70
"V"	"minor"	33.20039077231549	"CFRule(rule74)"	70
"V"	"minor"	28.148375238530335	"CFRule(octa_dom_subs6)"	70
"V"	"minor"	20.097490996492777	"CFRule(rule69)"	70
"V"	"minor"	12.183328100804358	"CFRule(rule71)"	70
"V"	"minor"	10.714007400737827	"CFRule(diatonic_subs)"	70
"V"	"minor"	9.22417710171782	"CFRule(octa_dom_subs3)"	70
"V"	"minor"	8.422333664400185	"CFRule(modulation)"	70
"V"	"minor"	7.80486311719421	"CFRule(octa_dom_subs9)"	70
"V"	"minor"	0.16666666666666666	"CFRule(rule73)"	70
"VI"	"major"	122.53671355106565	"CFRule(rule56)"	70
"VI"	"major"	48.61724094825136	"CFRule(prolongation)"	70
"VI"	"major"	20.08727382269186	"CFRule(dominant_prep)"	70
"VI"	"major"	6.622176257476059	"CFRule(rule57)"	70
"VI"	"major"	5.999729777633105	"CFRule(diatonic_prep)"	70
"VI"	"major"	2.337857343952684	"CFRule(modulation)"	70
"VI"	"minor"	24.76303837921686	"CFRule(rule76)"	70
"VI"	"minor"	18.622818863207602	"CFRule(diatonic_prep)"	70
"VI"	"minor"	9.697898669962024	"CFRule(modulation)"	70
"VI"	"minor"	7.388368004267554	"CFRule(prolongation)"	70
"VI"	"minor"	2.8588371259589906	"CFRule(dominant_prep)"	70
"VI"	"minor"	1.7375934477096369	"CFRule(rule77)"	70
"VI"	"minor"	1.2814130165890498	"CFRule(rule75)"	70
"VII"	"major"	87.26470160622873	"CFRule(rule58)"	70
"VII"	"major"	25.369415994090275	"CFRule(modulation)"	70
"VII"	"major"	25.31929222751165	"CFRule(rule59)"	70
"VII"	"major"	18.9772059126598	"CFRule(prolongation)"	70
"VII"	"major"	11.6839224224622	"CFRule(dominant_prep)"	70
"VII"	"major"	10.062744707804457	"CFRule(diatonic_prep)"	70
"VII"	"minor"	142.50140027063486	"CFRule(rule81)"	70
"VII"	"minor"	77.56739682214669	"CFRule(prolongation)"	70
"VII"	"minor"	13.06224462796519	"CFRule(rule80)"	70
"VII"	"minor"	8.15541871605981	"CFRule(modulation)"	70
"VII"	"minor"	8.12980301816934	"CFRule(dominant_prep)"	70
"VII"	"minor"	5.550578244252916	"CFRule(diatonic_prep)"	70
"VII"	"minor"	3.796173326770929	"CFRule(rule79)"	70
"VII"	"minor"	3.5257985315323137	"CFRule(rule78)"	70
"I"	"major"	204.43129661962695	"CFRule(rule43)"	71
"I"	"major"	161.60731786456074	"CFRule(diatonic_prep)"	71
"I"	"major"	155.40782185168874	"CFRule(prolongation)"	71
"I"	"major"	94.31151379740295	"CFRule(rule42)"	71
"I"	"major"	92.36609871205636	"CFRule(rule44)"	71
"I"	"major"	26.78646939479258	"CFRule(plagal_prep)"	71
"I"	"major"	13.014500293378514	"CFRule(diatonic_subs)"	71
"I"	"major"	12.680679932869873	"CFRule(mode_change)"	71
"I"	"minor"	129.11070179250132	"CFRule(rule62)"	71
"I"	"minor"	27.930402763055426	"CFRule(mode_change)"	71
"I"	"minor"	24.953367236368855	"CFRule(plagal_prep)"	71
"I"	"minor"	23.33931117063414	"CFRule(diatonic_subs)"	71
"I"	"minor"	18.187385111687703	"CFRule(rule61)"	71
"I"	"minor"	18.02666725784122	"CFRule(diatonic_prep)"	71
"I"	"minor"	16.17465495377369	"CFRule(rule60)"	71
"I"	"minor"	13.907088243539535	"CFRule(prolongation)"	71
"II"	"major"	203.37264700787605	"CFRule(rule46)"	71
"II"	"major"	73.95259044187631	"CFRule(dominant_prep)"	71
"II"	"major"	35.53622132088971	"CFRule(prolongation)"	71
"II"	"major"	34.1734541629219	"CFRule(diatonic_subs)"	71
"II"	"major"	29.899838414484837	"CFRule(rule45)"	71
"II"	"major"	4.166494399516135	"CFRule(modulation)"	71
"II"	"major"	3.5290627721427246	"CFRule(diatonic_prep)"	71
"II"	"minor"	106.74732705138376	"CFRule(rule63)"	71
"II"	"minor"	26.139016471324926	"CFRule(diatonic_prep)"	71
"II"	"minor"	25.493797725617018	"CFRule(diatonic_subs)"	71
"II"	"minor"	10.12110042417254	"CFRule(dominant_prep)"	71
"II"	"minor"	7.090309492045181	"CFRule(modulation)"	71
"II"	"minor"	1.5605158183302787	"CFRule(prolongation)"	71
"III"	"major"	50.35131146814148	"CFRule(prolongation)"	71
"III"	"major"	34.53922066491099	"CFRule(rule48)"	71
"III"	"major"	4.0	"CFRule(diatonic_prep)"	71
"III"	"major"	1.7914067929776283	"CFRule(dominant_prep)"	71
"III"	"major"	1.2700868825225957	"CFRule(rule47)"	71
"III"	"major"	1.2334868862573631	"CFRule(modulation)"	71
"III"	"minor"	31.134419546251735	"CFRule(rule65)"	71
"III"	"minor"	30.67500018995196	"CFRule(rule64)"	71
"III"	"minor"	19.24053401120894	"CFRule(rule66)"	71
"III"	"minor"	8.070854871519341	"CFRule(prolongation)"	71
"III"	"minor"	5.298770011618754	"CFRule(diatonic_prep)"	71
"III"	"minor"	4.446506425305728	"CFRule(modulation)"	71
"III"	"minor"	3.8208560925446236	"CFRule(dominant_prep)"	71
"IV"	"major"	97.30946968734744	"CFRule(rule51)"	71
"IV"	"major"	83.00526377882025	"CFRule(rule49)"	71
"IV"	"major"	56.415405215761474	"CFRule(prolongation)"	71
"IV"	"major"	48.162017241591094	"CFRule(rule50)"	71
"IV"	"major"	34.78091025166396	"CFRule(dominant_prep)"	71
"IV"	"major"	6.067208115247535	"CFRule(modulation)"	71
"IV"	"minor"	66.13653530588226	"CFRule(rule67)"	71
"IV"	"minor"	38.22621056853568	"CFRule(rule68)"	71
"IV"	"minor"	26.580291319696354	"CFRule(dominant_prep)"	71
"IV"	"minor"	22.693308086797362	"CFRule(prolongation)"	71
"IV"	"minor"	14.576673266897371	"CFRule(modulation)"	71
"V"	"major"	375.9286374260403	"CFRule(rule53)"	71
"V"	"major"	192.36017846939723	"CFRule(diatonic_prep)"	71
"V"	"major"	188.48911265157747	"CFRule(dominant_prep)"	71
"V"	"major"	147.60545510272368	"CFRule(rule82)"	71
"V"	"major"	106.45458472933258	"CFRule(prolongation)"	71
"V"	"major"	66.8007925971811	"CFRule(rule55)"	71
"V"	"major"	66.48222257076819	"CFRule(octa_dom_subs3)"	71
"V"	"major"	52.86384729500007	"CFRule(diatonic_subs)"	71
"V"	"major"	49.551930838771725	"CFRule(octa_dom_subs6)"	71
"V"	"major"	46.713193045441315	"CFRule(octa_dom_subs9)"	71
"V"	"major"	42.81218035813965	"CFRule(modulation)"	71
"V"	"major"	6.249149193758159	"CFRule(rule52)"	71
"V"	"major"	0.2	"CFRule(rule54)"	71
"V"	"minor"	141.21122419793937	"CFRule(rule72)"	71
"V"	"minor"	78.05221104508759	"CFRule(dominant_prep)"	71
"V"	"minor"	70.92954186191511	"CFRule(rule70)"	71
"V"	"minor"	69.84488237977878	"CFRule(diatonic_prep)"	71
"V"	"minor"	33.20039077231549	"CFRule(rule74)"	71
"V"	"minor"	32.07539281407934	"CFRule(prolongation)"	71
"V"	"minor"	26.998082630990744	"CFRule(octa_dom_subs6)"	71
"V"	"minor"	20.097490996492777	"CFRule(rule69)"	71
"V"	"minor"	12.183328100804358	"CFRule(rule71)"	71
"V"	"minor"	10.714007400737827	"CFRule(diatonic_subs)"	71
"V"	"minor"	8.67470740228319	"CFRule(octa_dom_subs3)"	71
"V"	"minor"	8.07547039720765	"CFRule(modulation)"	71
"V"	"minor"	7.6414404806978915	"CFRule(octa_dom_subs9)"	71
"V"	"minor"	0.16666666666666666	"CFRule(rule73)"	71
"VI"	"major"	122.53671355106565	"CFRule(rule56)"	71
"VI"	"major"	48.61724094825136	"CFRule(prolongation)"	71
"VI"	"major"	19.66222309741253	"CFRule(dominant_prep)"	71
"VI"	"major"	6.790095177188254	"CFRule(rule57)"	71
"VI"	"major"	5.999729777633105	"CFRule(diatonic_prep)"	71
"VI"	"major"	2.299374733501616	"CFRule(modulation)"	71
"VI"	"minor"	24.277995634894214	"CFRule(rule76)"	71
"VI"	"minor"	18.622818863207602	"CFRule(diatonic_prep)"	71
"VI"	"minor"	9.545075204849844	"CFRule(modulation)"	71
"VI"	"minor"	7.233817145714119	"CFRule(prolongation)"	71
"VI"	"minor"	2.846034677972881	"CFRule(dominant_prep)"	71
"VI"	"minor"	1.7375934477096369	"CFRule(rule77)"	71
"VI"	"minor"	1.2814130165890498	"CFRule(rule75)"	71
"VII"	"major"	87.21646111280211	"CFRule(rule58)"	71
"VII"	"major"	25.68525912490937	"CFRule(rule59)"	71
"VII"	"major"	24.86296964550882	"CFRule(modulation)"	71
"VII"	"major"	18.575800785356694	"CFRule(prolongation)"	71
"VII"	"major"	11.6839224224622	"CFRule(dominant_prep)"	71
"VII"	"major"	10.062744707804457	"CFRule(diatonic_prep)"	71
"VII"	"minor"	142.50140027063486	"CFRule(rule81)"	71
"VII"	"minor"	77.56739682214669	"CFRule(prolongation)"	71
"VII"	"minor"	13.06224462796519	"CFRule(rule80)"	71
"VII"	"minor"	8.12980301816934	"CFRule(dominant_prep)"	71
"VII"	"minor"	7.984286392182985	"CFRule(modulation)"	71
"VII"	"minor"	5.550578244252916	"CFRule(diatonic_prep)"	71
"VII"	"minor"	3.796173326770929	"CFRule(rule79)"	71
"VII"	"minor"	3.5257985315323137	"CFRule(rule78)"	71
"I"	"major"	202.79715624723747	"CFRule(rule43)"	72
"I"	"major"	155.44176941923325	"CFRule(diatonic_prep)"	72
"I"	"major"	147.88311311466015	"CFRule(prolongation)"	72
"I"	"major"	94.31151379740295	"CFRule(rule42)"	72
"I"	"major"	92.36609871205636	"CFRule(rule44)"	72
"I"	"major"	27.73186248378666	"CFRule(plagal_prep)"	72
"I"	"major"	13.31661907825919	"CFRule(diatonic_subs)"	72
"I"	"major"	12.16442342191819	"CFRule(mode_change)"	72
"I"	"minor"	129.11070179250132	"CFRule(rule62)"	72
"I"	"minor"	26.18760489947578	"CFRule(mode_change)"	72
"I"	"minor"	24.68176262150116	"CFRule(plagal_prep)"	72
"I"	"minor"	22.524468600370238	"CFRule(diatonic_subs)"	72
"I"	"minor"	18.875782552423686	"CFRule(rule61)"	72
"I"	"minor"	17.84784474966796	"CFRule(diatonic_prep)"	72
"I"	"minor"	17.05037899477065	"CFRule(rule60)"	72
"I"	"minor"	13.665536178682862	"CFRule(prolongation)"	72
"II"	"major"	200.665594096808	"CFRule(rule46)"	72
"II"	"major"	74.1995057119614	"CFRule(dominant_prep)"	72
"II"	"major"	35.027248659457555	"CFRule(prolongation)"	72
"II"	"major"	33.13449593244939	"CFRule(diatonic_subs)"	72
"II"	"major"	30.200688660330716	"CFRule(rule45)"	72
"II"	"major"	3.971820199944706	"CFRule(modulation)"	72
"II"	"major"	3.4585430208653953	"CFRule(diatonic_prep)"	72
"II"	"minor"	105.33234242959385	"CFRule(rule63)"	72
"II"	"minor"	25.603999630547186	"CFRule(diatonic_prep)"	72
"II"	"minor"	24.50160848036757	"CFRule(diatonic_subs)"	72
"II"	"minor"	9.91413110916484	"CFRule(dominant_prep)"	72
"II"	"minor"	7.030554376422871	"CFRule(modulation)"	72
"II"	"minor"	1.5605158183302787	"CFRule(prolongation)"	72
"III"	"major"	61.414856524977395	"CFRule(prolongation)"	72
"III"	"major"	47.72367478427878	"CFRule(rule48)"	72
"III"	"major"	4.0	"CFRule(diatonic_prep)"	72
"III"	"major"	1.7914067929776283	"CFRule(dominant_prep)"	72
"III"	"major"	1.2700868825225957	"CFRule(rule47)"	72
"III"	"major"	1.255968275847987	"CFRule(modulation)"	72
"III"	"minor"	30.67500018995196	"CFRule(rule64)"	72
"III"	"minor"	29.83768005807958	"CFRule(rule65)"	72
"III"	"minor"	19.24053401120894	"CFRule(rule66)"	72
"III"	"minor"	7.875595936279222	"CFRule(prolongation)"	72
"III"	"minor"	5.194744254773741	"CFRule(diatonic_prep)"	72
"III"	"minor"	4.320104884110538	"CFRule(modulation)"	72
"III"	"minor"	3.6750341715781523	"CFRule(dominant_prep)"	72
"IV"	"major"	97.30946968734744	"CFRule(rule51)"	72
"IV"	"major"	83.00526377882025	"CFRule(rule49)"	72
"IV"	"major"	55.62925461693446	"CFRule(prolongation)"	72
"IV"	"major"	49.42561393157304	"CFRule(rule50)"	72
"IV"	"major"	33.57391298615053	"CFRule(dominant_prep)"	72
"IV"	"major"	6.171631221278115	"CFRule(modulation)"	72
"IV"	"minor"	65.5677341601781	"CFRule(rule67)"	72
"IV"	"minor"	36.68040016691326	"CFRule(rule68)"	72
"IV"	"minor"	26.581407230362636	"CFRule(dominant_prep)"	72
"IV"	"minor"	21.825675088278835	"CFRule(prolongation)"	72
"IV"	"minor"	14.01516287064233	"CFRule(modulation)"	72
"V"	"major"	366.721909495759	"CFRule(rule53)"	72
"V"	"major"	190.2000893753324	"CFRule(dominant_prep)"	72
"V"	"major"	187.10047923908652	"CFRule(diatonic_prep)"	72
"V"	"major"	148.0765969354689	"CFRule(rule82)"	72
"V"	"major"	106.65280562906196	"CFRule(prolongation)"	72
"V"	"major"	66.8007925971811	"CFRule(rule55)"	72
"V"	"major"	64.64336954431488	"CFRule(octa_dom_subs3)"	72
"V"	"major"	54.34203970047128	"CFRule(octa_dom_subs6)"	72
"V"	"major"	52.17349265745821	"CFRule(diatonic_subs)"	72
"V"	"major"	47.554494070940436	"CFRule(octa_dom_subs9)"	72
"V"	"major"	42.75139995167537	"CFRule(modulation)"	72
"V"	"major"	6.249149193758159	"CFRule(rule52)"	72
"V"	"major"	0.2	"CFRule(rule54)"	72
"V"	"minor"	138.35613603374023	"CFRule(rule72)"	72
"V"	"minor"	78.67988370480693	"CFRule(dominant_prep)"	72
"V"	"minor"	69.31925151137204	"CFRule(rule70)"	72
"V"	"minor"	66.5117009593906	"CFRule(diatonic_prep)"	72
"V"	"minor"	33.20039077231549	"CFRule(rule74)"	72
"V"	"minor"	32.06856506033528	"CFRule(prolongation)"	72
"V"	"minor"	29.548730475666407	"CFRule(octa_dom_subs6)"	72
"V"	"minor"	25.283820826584975	"CFRule(rule69)"	72
"V"	"minor"	12.183328100804358	"CFRule(rule71)"	72
"V"	"minor"	10.652526492075838	"CFRule(diatonic_subs)"	72
"V"	"minor"	10.134141054684454	"CFRule(octa_dom_subs3)"	72
"V"	"minor"	8.994188126328334	"CFRule(modulation)"	72
"V"	"minor"	8.055667224093833	"CFRule(octa_dom_subs9)"	72
"V"	"minor"	0.16666666666666666	"CFRule(rule73)"	72
"VI"	"major"	120.32236757145873	"CFRule(rule56)"	72
"VI"	"major"	49.20490006588723	"CFRule(prolongation)"	72
"VI"	"major"	19.660010194743105	"CFRule(dominant_prep)"	72
"VI"	"major"	9.715904570742538	"CFRule(rule57)"	72
"VI"	"major"	7.710188286008066	"CFRule(diatonic_prep)"	72
"VI"	"major"	2.259021099574292	"CFRule(modulation)"	72
"VI"	"minor"	23.78213139898855	"CFRule(rule76)"	72
"VI"	"minor"	18.23475303361643	"CFRule(diatonic_prep)"	72
"VI"	"minor"	9.545075204849844	"CFRule(modulation)"	72
"VI"	"minor"	7.233817145714119	"CFRule(prolongation)"	72
"VI"	"minor"	2.846034677972881	"CFRule(dominant_prep)"	72
"VI"	"minor"	1.7375934477096369	"CFRule(rule77)"	72
"VI"	"minor"	1.2814130165890498	"CFRule(rule75)"	72
"VII"	"major"	86.27570542702223	"CFRule(rule58)"	72
"VII"	"major"	25.556731513139056	"CFRule(modulation)"	72
"VII"	"major"	25.20822032452345	"CFRule(rule59)"	72
"VII"	"major"	18.292293640699583	"CFRule(prolongation)"	72
"VII"	"major"	11.751057081603951	"CFRule(dominant_prep)"	72
"VII"	"major"	9.854022676946025	"CFRule(diatonic_prep)"	72
"VII"	"minor"	142.50140027063486	"CFRule(rule81)"	72
"VII"	"minor"	75.93849565115102	"CFRule(prolongation)"	72
"VII"	"minor"	13.06224462796519	"CFRule(rule80)"	72
"VII"	"minor"	8.12980301816934	"CFRule(dominant_prep)"	72
"VII"	"minor"	7.823086863154971	"CFRule(modulation)"	72
"VII"	"minor"	5.550578244252916	"CFRule(diatonic_prep)"	72
"VII"	"minor"	3.7192889349014386	"CFRule(rule79)"	72
"VII"	"minor"	3.5257985315323137	"CFRule(rule78)"	72
"I"	"major"	202.28089561145006	"CFRule(rule43)"	73
"I"	"major"	153.8858159368022	"CFRule(diatonic_prep)"	73
"I"	"major"	148.94101069807772	"CFRule(prolongation)"	73
"I"	"major"	94.94273363653463	"CFRule(rule44)"	73
"I"	"major"	93.72495678936464	"CFRule(rule42)"	73
"I"	"major"	25.795974702023972	"CFRule(plagal_prep)"	73
"I"	"major"	12.359902887998516	"CFRule(diatonic_subs)"	73
"I"	"major"	11.56245118223974	"CFRule(mode_change)"	73
"I"	"minor"	129.11070179250132	"CFRule(rule62)"	73
"I"	"minor"	27.782022343818888	"CFRule(plagal_prep)"	73
"I"	"minor"	25.898280090164416	"CFRule(mode_change)"	73
"I"	"minor"	25.390177635004743	"CFRule(diatonic_subs)"	73
"I"	"minor"	19.705304170141673	"CFRule(diatonic_prep)"	73
"I"	"minor"	17.86800017067333	"CFRule(rule61)"	73
"I"	"minor"	17.05037899477065	"CFRule(rule60)"	73
"I"	"minor"	14.014499939747243	"CFRule(prolongation)"	73
"II"	"major"	204.8411447288919	"CFRule(rule46)"	73
"II"	"major"	77.53804578689157	"CFRule(dominant_prep)"	73
"II"	"major"	34.082716761004946	"CFRule(prolongation)"	73
"II"	"major"	31.79582639646583	"CFRule(diatonic_subs)"	73
"II"	"major"	30.200688660330716	"CFRule(rule45)"	73
"II"	"major"	3.735131048212889	"CFRule(modulation)"	73
"II"	"major"	3.2203731718982693	"CFRule(diatonic_prep)"	73
"II"	"minor"	104.01393056413825	"CFRule(rule63)"	73
"II"	"minor"	24.754893200226267	"CFRule(diatonic_prep)"	73
"II"	"minor"	23.957972041005448	"CFRule(diatonic_subs)"	73
"II"	"minor"	9.91413110916484	"CFRule(dominant_prep)"	73
"II"	"minor"	6.729879770676266	"CFRule(modulation)"	73
"II"	"minor"	1.5359820836992713	"CFRule(prolongation)"	73
"III"	"major"	61.414856524977395	"CFRule(prolongation)"	73
"III"	"major"	46.740704418518945	"CFRule(rule48)"	73
"III"	"major"	4.0	"CFRule(diatonic_prep)"	73
"III"	"major"	1.7914067929776283	"CFRule(dominant_prep)"	73
"III"	"major"	1.2700868825225957	"CFRule(rule47)"	73
"III"	"major"	1.255968275847987	"CFRule(modulation)"	73
"III"	"minor"	34.45372311152884	"CFRule(rule64)"	73
"III"	"minor"	30.031644896868592	"CFRule(rule65)"	73
"III"	"minor"	18.128070685245486	"CFRule(rule66)"	73
"III"	"minor"	9.44035034209366	"CFRule(prolongation)"	73
"III"	"minor"	5.14861309291858	"CFRule(diatonic_prep)"	73
"III"	"minor"	4.361914052822179	"CFRule(modulation)"	73
"III"	"minor"	4.140031792107805	"CFRule(dominant_prep)"	73
"IV"	"major"	95.00684219121267	"CFRule(rule51)"	73
"IV"	"major"	81.65561048396009	"CFRule(rule49)"	73
"IV"	"major"	54.290991607074574	"CFRule(prolongation)"	73
"IV"	"major"	47.02263171938341	"CFRule(rule50)"	73
"IV"	"major"	33.100904340195974	"CFRule(dominant_prep)"	73
"IV"	"major"	5.949928905225057	"CFRule(modulation)"	73
"IV"	"minor"	65.5677341601781	"CFRule(rule67)"	73
"IV"	"minor"	38.89542621775411	"CFRule(rule68)"	73
"IV"	"minor"	25.35929182526392	"CFRule(dominant_prep)"	73
"IV"	"minor"	21.425795086366556	"CFRule(prolongation)"	73
"IV"	"minor"	14.934270596253224	"CFRule(modulation)"	73
"V"	"major"	366.51492811916023	"CFRule(rule53)"	73
"V"	"major"	191.73589457130714	"CFRule(diatonic_prep)"	73
"V"	"major"	188.33050918904763	"CFRule(dominant_prep)"	73
"V"	"major"	145.5004549395561	"CFRule(rule82)"	73
"V"	"major"	106.98039713728467	"CFRule(prolongation)"	73
"V"	"major"	68.79065117089257	"CFRule(octa_dom_subs3)"	73
"V"	"major"	66.8007925971811	"CFRule(rule55)"	73
"V"	"major"	55.694442152924054	"CFRule(octa_dom_subs6)"	73
"V"	"major"	52.92957362387791	"CFRule(diatonic_subs)"	73
"V"	"major"	47.488429957725074	"CFRule(octa_dom_subs9)"	73
"V"	"major"	42.56216798443871	"CFRule(modulation)"	73
"V"	"major"	6.6359755125392725	"CFRule(rule52)"	73
"V"	"major"	0.2	"CFRule(rule54)"	73
"V"	"minor"	139.6436138684035	"CFRule(rule72)"	73
"V"	"minor"	76.32486505398244	"CFRule(dominant_prep)"	73
"V"	"minor"	72.08445217992207	"CFRule(rule70)"	73
"V"	"minor"	63.04762396495474	"CFRule(diatonic_prep)"	73
"V"	"minor"	33.20039077231549	"CFRule(rule74)"	73
"V"	"minor"	30.46033867594728	"CFRule(prolongation)"	73
"V"	"minor"	28.95044928927753	"CFRule(octa_dom_subs6)"	73
"V"	"minor"	25.283820826584975	"CFRule(rule69)"	73
"V"	"minor"	12.301093991176508	"CFRule(rule71)"	73
"V"	"minor"	10.277329354402326	"CFRule(diatonic_subs)"	73
"V"	"minor"	9.440710871544	"CFRule(octa_dom_subs3)"	73
"V"	"minor"	8.809947952190718	"CFRule(modulation)"	73
"V"	"minor"	7.627116928850772	"CFRule(octa_dom_subs9)"	73
"V"	"minor"	0.16666666666666666	"CFRule(rule73)"	73
"VI"	"major"	120.32236757145873	"CFRule(rule56)"	73
"VI"	"major"	49.20490006588723	"CFRule(prolongation)"	73
"VI"	"major"	18.510810641441537	"CFRule(dominant_prep)"	73
"VI"	"major"	9.253517255121876	"CFRule(rule57)"	73
"VI"	"major"	7.558786069629123	"CFRule(diatonic_prep)"	73
"VI"	"major"	2.1071667889136787	"CFRule(modulation)"	73
"VI"	"minor"	23.386305011005426	"CFRule(rule76)"	73
"VI"	"minor"	17.873459675482465	"CFRule(diatonic_prep)"	73
"VI"	"minor"	9.246912118039738	"CFRule(modulation)"	73
"VI"	"minor"	7.133953583749892	"CFRule(prolongation)"	73
"VI"	"minor"	2.7383417172382747	"CFRule(dominant_prep)"	73
"VI"	"minor"	1.7670948028441897	"CFRule(rule77)"	73
"VI"	"minor"	1.2814130165890498	"CFRule(rule75)"	73
